Sangster International Airport, JM 
Month  Day    Year     Temp      QNH          Hour 
May   23    2018       29   1012.9       1:00 PM 
May   23    2018       29   1012.9       2:00 PM 
May   23    2018       29   1013.9       3:00 PM 
May   23    2018       28   1014.9       4:00 PM 
May   23    2018       27   1014.9       5:00 PM 
May   23    2018       27   1014.9       6:00 PM 
May   24    2018       27   1013.9       7:00 PM 
May   24    2018       27   1013.9       8:00 PM 
May   24    2018       26   1013.9       9:00 PM 
May   24    2018       27   1012.9      10:00 PM 
May   24    2018       26   1013.9      11:00 PM 
May   24    2018       26   1013.9      12:00 AM 
May   24    2018       26   1013.9       1:00 AM 
May   24    2018       29   1014.9       3:00 AM 
May   24    2018       30   1014.9       4:00 AM 
May   24    2018       29   1014.9       5:00 AM 
May   24    2018       31   1014.9       6:00 AM 
May   24    2018       32   1014.9       7:00 AM 
May   24    2018       31   1013.9       8:00 AM 
May   24    2018       30   1012.9       9:00 AM 
May   24    2018       29   1011.9      10:00 AM 
May   24    2018       28   1011.9      11:00 AM 
May   24    2018       29   1011.9      12:00 PM 
May   24    2018       28   1011.9       1:00 PM 
May   24    2018       28   1012.9       2:00 PM 
May   24    2018       28   1013.9       3:00 PM 
May   24    2018       28   1013.9       4:00 PM 
May   24    2018       27   1013.9       5:00 PM 
May   24    2018       27   1013.9       6:00 PM 
May   25    2018       27   1012.9       7:00 PM 
May   25    2018       26   1012.9       8:00 PM 
May   25    2018       27   1011.9       9:00 PM 
May   25    2018       26   1011.9      10:00 PM 
May   25    2018       26   1011.9      11:00 PM 
May   25    2018       26   1011.9      12:00 AM 
May   25    2018       26   1011.9       1:00 AM 
May   25    2018       26   1012.9       2:00 AM 
May   25    2018       28   1012.9       3:00 AM 
May   25    2018       29   1012.9       4:00 AM 
May   25    2018       29   1012.9       5:00 AM 
May   25    2018       31   1012.9       6:00 AM 
May   25    2018       30   1011.9       7:00 AM 
May   25    2018       30   1010.9       8:00 AM 
May   25    2018       29   1010.9       9:00 AM 
May   25    2018       29   1009.9      10:00 AM 
May   25    2018       30   1009.9      11:00 AM 
May   25    2018       30   1009.9      12:00 PM 
May   25    2018       29   1009.9       1:00 PM 
May   25    2018       28   1010.9       2:00 PM 
May   25    2018       28   1010.9       3:00 PM 
May   25    2018       27   1010.9       4:00 PM 
May   25    2018       27   1010.9       5:00 PM 
May   25    2018       27   1010.9       6:00 PM 
May   26    2018       27   1009.9       7:00 PM 
May   26    2018       27   1008.9       8:00 PM 
May   26    2018       27   1008.9       9:00 PM 
May   26    2018       26   1008.9      10:00 PM 
May   26    2018       26   1008.9      11:00 PM 
May   26    2018       26   1008.9      12:00 AM 
May   26    2018       26   1009.9       1:00 AM 
May   26    2018       27   1010.9       2:00 AM 
May   26    2018       28   1010.9       3:00 AM 
May   26    2018       29   1010.9       4:00 AM 
May   26    2018       30   1010.9       5:00 AM 
May   26    2018       30   1010.9       6:00 AM 
May   26    2018       31   1010.9       7:00 AM 
May   26    2018       30   1009.9       8:00 AM 
May   26    2018       31   1009.9       9:00 AM 
May   26    2018       31   1008.9      10:00 AM 
May   26    2018       31   1008.9      11:00 AM 
May   26    2018       30   1008.9      12:00 PM 
May   26    2018       30   1008.9       1:00 PM 
May   26    2018       29   1009.9       2:00 PM 
May   26    2018       29   1009.9       3:00 PM 
May   26    2018       28   1010.9       4:00 PM 
May   26    2018       28   1010.9       5:00 PM 
May   26    2018       28   1010.9       6:00 PM 
May   27    2018       27   1010.9       7:00 PM 
May   27    2018       27   1009.9       8:00 PM 
May   27    2018       26   1008.9       9:00 PM 
May   27    2018       26   1008.9      10:00 PM 
May   27    2018       26   1008.9      11:00 PM 
May   27    2018       26   1009.9      12:00 AM 
May   27    2018       26   1010.9       1:00 AM 
May   27    2018       28   1010.9       2:00 AM 
May   27    2018       30   1011.9       3:00 AM 
May   27    2018       31   1011.9       4:00 AM 
May   27    2018       31   1011.9       5:00 AM 
May   27    2018       30   1011.9       6:00 AM 
May   27    2018       30   1011.9       7:00 AM 
May   27    2018       32   1010.9       8:00 AM 
May   27    2018       32   1010.9       9:00 AM 
May   27    2018       30   1010.9      10:00 AM 
May   27    2018       31   1009.9      11:00 AM 
May   27    2018       31   1009.9      12:00 PM 
May   27    2018       30   1010.9       1:00 PM 
May   27    2018       29   1011.9       2:00 PM 
May   27    2018       29   1011.9       3:00 PM 
May   27    2018       28   1012.9       4:00 PM 
May   27    2018       28   1012.9       5:00 PM 
May   27    2018       27   1012.9       6:00 PM 
May   28    2018       27   1012.9       7:00 PM 
May   28    2018       28   1011.9       8:00 PM 
May   28    2018       27   1011.9       9:00 PM 
May   28    2018       27   1010.9      10:00 PM 
May   28    2018       26   1010.9      11:00 PM 
May   28    2018       26   1010.9      12:00 AM 
May   28    2018       26   1010.9       1:00 AM 
May   28    2018       27   1011.9       2:00 AM 
May   28    2018       29   1011.9       3:00 AM 
May   28    2018       31   1012.9       4:00 AM 
May   28    2018       33   1013.9       5:00 AM 
May   28    2018       31   1013.9       6:00 AM 
May   28    2018       32   1012.9       7:00 AM 
May   28    2018       32   1011.9       8:00 AM 
May   28    2018       31   1010.9       9:00 AM 
May   28    2018       31   1010.9      10:00 AM 
May   28    2018       32   1010.9      11:00 AM 
May   28    2018       31   1010.9      12:00 PM 
May   28    2018       30   1010.9       1:00 PM 
May   28    2018       29   1011.9       2:00 PM 
May   28    2018       28   1012.9       3:00 PM 
May   28    2018       28   1012.9       4:00 PM 
May   28    2018       28   1013.9       5:00 PM 
May   28    2018       27   1013.9       6:00 PM 
May   29    2018       27   1012.9       7:00 PM 
May   29    2018       27   1012.9       8:00 PM 
May   29    2018       27   1012.9       9:00 PM 
May   29    2018       26   1011.9      10:00 PM 
May   29    2018       27   1011.9      11:00 PM 
May   29    2018       27   1011.9      12:00 AM 
May   29    2018       27   1012.9       1:00 AM 
May   29    2018       27   1013.9       2:00 AM 
May   29    2018       29   1013.9       3:00 AM 
May   29    2018       31   1013.9       4:00 AM 
May   29    2018       32   1013.9       5:00 AM 
May   29    2018       33   1012.9       6:00 AM 
May   29    2018       32   1012.9       7:00 AM 
May   29    2018       32   1011.9       8:00 AM 
May   29    2018       32   1011.9       9:00 AM 
May   29    2018       31   1010.9      10:00 AM 
May   29    2018       32   1010.9      11:00 AM 
May   29    2018       31   1010.9      12:00 PM 
May   29    2018       31   1010.9       1:00 PM 
May   29    2018       30   1011.9       2:00 PM 
May   29    2018       29   1012.9       3:00 PM 
May   29    2018       28   1012.9       4:00 PM 
May   29    2018       28   1013.9       5:00 PM 
May   29    2018       27   1013.9       6:00 PM 
May   30    2018       27   1013.9       7:00 PM 
May   30    2018       27   1013.9       8:00 PM 
May   30    2018       27   1012.9       9:00 PM 
May   30    2018       26   1012.9      10:00 PM 
May   30    2018       27   1012.9      11:00 PM 
May   30    2018       27   1012.9      12:00 AM 
May   30    2018       26   1012.9       1:00 AM 
May   30    2018       28   1013.9       2:00 AM 
May   30    2018       29   1014.9       3:00 AM 
May   30    2018       30   1014.9       4:00 AM 
May   30    2018       30   1014.9       5:00 AM 
May   30    2018       31   1014.9       6:00 AM 
May   30    2018       31   1013.9       7:00 AM 
May   30    2018       32   1012.9       8:00 AM 
May   30    2018       31   1011.9       9:00 AM 
May   30    2018       31   1010.9      10:00 AM 
May   30    2018       30   1010.9      11:00 AM 
May   30    2018       30   1010.9      12:00 PM 
May   30    2018       31   1010.9       1:00 PM 
May   30    2018       29   1011.9       2:00 PM 
May   30    2018       28   1011.9       3:00 PM 
May   30    2018       28   1012.9       4:00 PM 
May   30    2018       27   1013.9       5:00 PM 
May   30    2018       27   1013.9       6:00 PM 
May   31    2018       26   1012.9       7:00 PM 
May   31    2018       26   1012.9       8:00 PM 
May   31    2018       26   1011.9       9:00 PM 
May   31    2018       25   1011.9      10:00 PM 
May   31    2018       26   1011.9      11:00 PM 
May   31    2018       25   1011.9      12:00 AM 
May   31    2018       25   1012.9       1:00 AM 
May   31    2018       28   1012.9       2:00 AM 
May   31    2018       29   1012.9       3:00 AM 
May   31    2018       30   1012.9       4:00 AM 
May   31    2018       31   1013.9       5:00 AM 
May   31    2018       31   1012.9       6:00 AM 
May   31    2018       31   1011.9       7:00 AM 
May   31    2018       31   1011.9       8:00 AM 
May   31    2018       31   1010.9       9:00 AM 
May   31    2018       29   1010.9      10:00 AM 
May   31    2018       29   1010.9      11:00 AM 
May   31    2018       28   1010.9      12:00 PM 
May   31    2018       27   1011.9      12:36 PM 
May   31    2018       27   1011.9       1:00 PM 
May   31    2018       26   1011.9       2:00 PM 
May   31    2018       26   1011.9       3:00 PM 
May   31    2018       26   1012.9       4:00 PM 
May   31    2018       26   1012.9       5:00 PM 
May   31    2018       26   1012.9       6:00 PM 
June    1    2018       26   1012.9       7:00 PM 
June    1    2018       26   1011.9       8:00 PM 
June    1    2018       25   1010.9       9:00 PM 
June    1    2018       25   1010.9      10:00 PM 
June    1    2018       25   1011.9      11:00 PM 
June    1    2018       25   1011.9      12:00 AM 
June    1    2018       29   1011.9       1:00 AM 
June    1    2018       27   1012.9       2:00 AM 
June    1    2018       28   1012.9       3:00 AM 
June    1    2018       29   1012.9       4:00 AM 
June    1    2018       29   1012.9       5:00 AM 
June    1    2018       30   1012.9       6:00 AM 
June    1    2018       31   1011.9       7:00 AM 
June    1    2018       31   1011.9       8:00 AM 
June    1    2018       31   1010.9       9:00 AM 
June    1    2018       31   1010.9      10:00 AM 
June    1    2018       30   1010.9      11:00 AM 
June    1    2018       30   1010.9      12:00 PM 
June    1    2018       29   1010.9      12:48 PM 
June    1    2018       29   1010.9       1:00 PM 
June    1    2018       29   1010.9       1:18 PM 
June    1    2018       28   1011.9       2:00 PM 
June    1    2018       28   1011.9       3:00 PM 
June    1    2018       28   1012.9       4:00 PM 
June    1    2018       27   1012.9       5:00 PM 
June    1    2018       27   1012.9       6:00 PM 
June    2    2018       27   1012.9       7:00 PM 
June    2    2018       26   1012.9       8:00 PM 
June    2    2018       26   1011.9       9:00 PM 
June    2    2018       26   1011.9      10:00 PM 
June    2    2018       26   1011.9      11:00 PM 
June    2    2018       26   1011.9      12:00 AM 
June    2    2018       25   1012.9       1:00 AM 
June    2    2018       27   1012.9       2:00 AM 
June    2    2018       29   1012.9       3:00 AM 
June    2    2018       29   1012.9       4:00 AM 
June    2    2018       30   1012.9       5:00 AM 
June    2    2018       31   1012.9       6:00 AM 
June    2    2018       31   1011.9       7:00 AM 
June    2    2018       31   1011.9       8:00 AM 
June    2    2018       31   1011.9       9:00 AM 
June    2    2018       30   1010.9      10:00 AM 
June    2    2018       30   1010.9      11:00 AM 
June    2    2018       28   1010.9      12:00 PM 
June    2    2018       29   1011.9       1:00 PM 
June    2    2018       28   1011.9       2:00 PM 
June    2    2018       27   1012.9       3:00 PM 
June    2    2018       27   1013.9       4:00 PM 
